scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
316,15.638534632033219,15.638534632033219,22.37362172428851,0.7609871995738918,-14.837025969559459
317,35.662302394443216,35.662302394443216,21.513238718015327,1.5256030255189768,-15.589380273709432
318,-7.535424965444681,-7.535424965444681,19.67902695356468,-0.3001414765601404,-15.528401006448867
319,-27.12134340060832,-27.12134340060832,21.459242532078818,-1.366566042571469,-38.81714759457068
320,-4.7098459837309985,-4.7098459837309985,20.2408853793867,-0.13764066515746898,-22.189330028186873
321,-16.42936846943264,-16.42936846943264,22.031768965813768,-0.7044501483397009,-29.29243131598621
322,-8.156360029126953,-8.156360029126953,20.78204744694178,-0.3058183783439753,-20.128702284928583
323,-7.658199850567637,-7.658199850567637,21.986919115028574,-0.25253530090924264,-28.39168265675888
324,31.341605520202663,31.341605520202663,21.023185961496605,1.4021126549607057,-15.3068184865738
325,3.7555144460822643,3.7555144460822643,19.99411187541691,0.2837293890600245,-23.45133816914611
326,16.104608802749464,16.104608802749464,21.43053415849378,0.8038733517197674,-16.377941907816858
327,-4.305215981026622,-4.305215981026622,20.88804699597187,-0.10667889636660995,-18.86282850938454
328,-12.143087289979547,-12.143087289979547,21.929543807660693,-0.4810206688183523,-26.123509155794945
329,-11.892349287828342,-11.892349287828342,21.093728341662953,-0.49504741975929734,-20.80661210056115
330,-29.324617134840036,-29.324617134840036,21.034048886114064,-1.5437187823289045,-31.360227449865963
331,16.199887451993654,16.199887451993654,20.965123499474554,0.8209022094570335,-19.785140382062266
332,7.177634687599421,7.177634687599421,21.911244047092083,0.4255194159154591,-17.369347483365893
333,-6.9432944677853214,-6.9432944677853214,21.6693099309401,-0.22420444409450055,-25.308719278561302
334,35.88568442073263,35.88568442073263,23.288568401647495,1.4336318064062077,-12.21236036869419
335,-3.3907622104378143,-3.3907622104378143,21.15147853128988,-0.057733897707689934,-24.651583432828815
336,18.23711103428989,18.23711103428989,20.58320544062239,0.9165568053072998,-16.96656854797277
337,-7.920433578067798,-7.920433578067798,21.854085683920278,-0.26856966809187627,-25.994615526737164
338,15.916235143145618,15.916235143145618,20.816264837151177,0.8130961899591878,-25.840892993160246
339,27.064663217142893,27.064663217142893,20.380728954040404,1.2772212449961313,-13.13040786324863
340,20.975023197922305,20.975023197922305,20.95670763928765,1.0133071169395995,-17.020371752800937
341,31.215006922938215,31.215006922938215,20.634849567360998,1.4201310904264848,-13.442934879346428
342,-1.9436273564981232,-1.9436273564981232,19.20089714428909,-0.006539228946423279,-18.525893051136848
343,23.65889944687789,23.65889944687789,21.790834038480895,1.0831268001889822,-20.71069178683345
344,3.3114060314558547,3.3114060314558547,21.01104836676011,0.2594909007201554,-13.084467417806037
345,4.472516602242793,4.472516602242793,23.043417911183084,0.30506653445613,-22.508306179793173
346,4.329907598903171,4.329907598903171,20.836032928016675,0.30725917512790896,-28.03283381562202
347,-8.383964129644761,-8.383964129644761,20.969386980585274,-0.3130922363991158,-24.11857103977559
348,-1.58912240714707,-1.58912240714707,20.66825963702272,0.025291365844922642,-19.08160840123438
349,-7.248271320590661,-7.248271320590661,21.409548222495484,-0.24478144089582143,-28.3748678294937
